fecha;provincia;dosis_administradas;personas_vacunadas_ciclo_completo;personas_vacunadas_1a_dosis;porcentaje_residentes_1a_dosis;porcentaje_residentes_2a_dosis;personas_vacunadas_3a_dosis;porcentaje_residentes_3a_dosis
2021-05-12;Burgos;3344;2672;522;36.18258074;16.58744583;0;
2021-05-12;León;8190;4080;4086;38.55433037;19.17671365;0;
2021-05-12;Palencia;2304;2200;86;36.62776555;23.97128261;0;
2021-05-12;Segovia;1353;506;824;33.68365499;23.20071932;0;
2021-05-12;Valladolid;8829;8256;357;34.74183183;16.35458822;0;
2021-05-13;Ávila;3430;2290;1140;40.66051857;22.32342196;;
2021-05-13;TotalCyL;28772;21211;7218;37.80797505;21.05704663;;
2021-05-14;Ávila;787;767;48;40.70364826;22.77501522;;
2021-05-14;León;5927;1079;5319;40.3238987;20.19086888;;
2021-05-14;Palencia;2705;2546;467;37.21346548;26.45255456;;
2021-05-14;Salamanca;3391;428;3312;40.87837325;23.11136084;;
2021-05-14;Segovia;586;136;430;34.05764996;23.53496918;;
2021-05-14;Soria;656;369;294;42.6454705;30.95832771;;
2021-05-14;Valladolid;4309;1050;3134;35.3771927;17.50699608;;
2021-05-14;Zamora;1531;255;1262;41.55567801;27.63031397;;
2021-05-15;Ávila;446;438;446;40.98399127;23.05662675;;
2021-05-15;Burgos;1832;1890;9;36.53040682;18.35733259;;
2021-05-15;Segovia;2;13;2;34.05830152;23.53496918;;
2021-05-15;Soria;1;21;0;42.64659556;30.95832771;;
2021-05-15;Valladolid;0;29;0;35.3777689;17.50872469;;
2021-05-15;Zamora;887;687;209;41.67585059;28.01838347;;
2021-05-15;TotalCyL;3497;3443;896;38.46256949;21.53902555;;
2021-05-16;Ávila;0;1;0;40.98399127;23.05662675;;
2021-05-16;León;0;0;0;40.32455596;20.19130705;;
2021-05-16;Zamora;0;0;0;41.67585059;28.01838347;;
2021-05-16;TotalCyL;1971;1856;118;38.46478251;21.61355838;;
2021-05-17;Ávila;584;538;37;41.01189872;23.38136797;;
2021-05-18;Zamora;1239;456;826;42.66126574;28.70131545;;
2021-05-18;TotalCyL;19383;13374;6448;39.02952001;22.51517588;;
2021-05-19;León;11763;9304;2954;41.71882771;22.77237484;;
2021-05-20;Burgos;3063;2572;439;37.08346148;21.01216273;;
2021-05-20;Palencia;1664;152;1635;39.57123521;26.60287798;;
2021-05-20;Segovia;862;45;809;35.0753854;24.18261901;;
2021-05-20;Soria;627;57;604;44.31618739;31.11021106;;
2021-05-21;Segovia;219;68;151;35.17377083;24.23734998;0;
2021-05-21;Soria;309;34;303;44.69645831;31.15858872;0;
2021-05-21;Valladolid;5819;2966;2992;37.97856137;20.68226387;0;
2021-05-22;Segovia;2;33;2;35.17507395;24.23734998;;
2021-05-22;Valladolid;2920;641;2474;38.45258514;20.76907859;;
2021-05-22;Zamora;195;37;195;44.59516496;28.85900532;;
2021-05-23;Burgos;111;4;0;37.1418985;23.62840766;;
2021-05-23;Salamanca;39;30;26;43.80871388;25.77897918;;
2021-05-23;Segovia;0;0;0;35.17637707;24.2386531;;
2021-05-23;Valladolid;1;162;1;38.45258514;20.76907859;;
2021-05-23;Zamora;0;6;0;44.59516496;28.85900532;;
2021-05-24;Ávila;446;409;38;41.24276943;27.55226304;0;
2021-05-24;León;831;636;645;42.5417197;24.45080285;0;
2021-05-24;TotalCyL;8654;5857;3212;40.61103553;24.82130912;2;
2021-05-25;León;4583;2142;2964;43.19109454;24.94331115;0;
2021-05-25;Valladolid;6052;3922;2091;38.87532676;22.32386886;0;
2021-05-25;TotalCyL;22435;10859;12957;41.14207668;25.28349614;3;
2021-05-26;Ávila;1158;231;963;41.8472194;27.93028212;0;
2021-05-26;Soria;307;32;306;45.87327303;31.49160704;0;
2021-05-27;León;8528;5519;2872;44.5435206;27.12301096;0;
2021-05-27;Palencia;2525;202;2374;42.21405805;26.69145028;0;
2021-05-27;Salamanca;2344;820;1785;46.87694574;26.79767347;0;
2021-05-27;TotalCyL;24882;12859;13471;42.46717424;26.23455166;3;
2021-05-28;Ávila;1625;1525;92;42.38190075;29.4125482;0;
2021-05-28;León;4718;3535;1219;44.82000881;27.90164732;0;
2021-05-28;Zamora;1784;146;1752;48.28123901;29.94055854;0;
2021-05-29;Salamanca;1926;2128;34;47.41453932;27.54119273;0;
2021-05-29;Segovia;0;5;0;37.84842127;25.33913655;0;
2021-05-30;León;22;2;19;44.82088516;27.90449545;;
2021-05-30;Palencia;0;0;0;42.33756027;26.80185378;;
2021-05-31;Valladolid;5022;2295;2710;40.57339974;25.37294799;0;
2021-05-31;Zamora;879;860;22;48.30879077;30.70204235;0;
2021-05-31;TotalCyL;19208;11692;8314;43.27730636;27.51271651;5;
2021-06-01;León;4544;3023;2954;46.01644469;29.26130326;0;
2021-06-01;Palencia;1079;10;1075;43.07670237;26.85549616;0;
2021-06-01;Segovia;1699;337;1672;39.18998163;25.91446331;0;
2021-06-01;Soria;718;353;364;47.09058998;33.09707034;0;
2021-06-01;Valladolid;5463;234;5278;41.59059174;25.41712363;0;
2021-06-01;Zamora;733;658;82;48.37092879;31.04556006;1;
2021-06-01;TotalCyL;25031;9380;18888;44.05996364;27.88609046;6;
2021-06-02;Ávila;1295;740;622;44.52633448;31.22589811;0;
2021-06-02;Valladolid;5638;712;5253;42.60490273;25.49913665;0;
2021-06-02;Zamora;2166;90;2152;49.63127535;31.08424977;0;
2021-06-03;Soria;908;666;269;47.66999685;34.45051978;0;
2021-06-03;Valladolid;4282;2126;4092;43.37893667;25.84774003;0;
2021-06-04;León;7983;5594;2692;48.01101571;32.24483447;0;
2021-06-04;Salamanca;3559;1027;3376;51.16098954;30.18967638;0;
2021-06-05;Ávila;909;83;905;46.31494824;32.86038665;0;
2021-06-05;Palencia;0;1;0;45.99709333;28.21651562;0;
2021-06-05;Segovia;0;26;0;41.29973025;27.09052763;0;
2021-06-05;Soria;775;36;771;49.02119617;34.94217182;0;
2021-06-06;Valladolid;2;0;2;43.96647261;26.05037175;0;
2021-06-06;TotalCyL;8405;3956;4987;46.85575874;29.70915914;1;
2021-06-07;Valladolid;5954;193;5698;45.06010767;26.10357458;0;
2021-06-07;Zamora;514;508;5;51.84948531;32.34049288;0;
2021-06-07;TotalCyL;23276;10288;15331;47.48818122;30.12186639;5;
2021-06-08;León;6351;2235;4903;50.46435559;33.73156106;0;
2021-06-08;Segovia;1765;558;1572;43.11953505;27.59092508;0;
2021-06-08;Soria;864;495;375;50.97880383;36.87952837;0;
2021-06-08;Zamora;3819;1201;2597;53.37421155;33.0873215;0;
2021-06-09;Ávila;1673;96;1643;49.32578141;33.42804952;0;
2021-06-09;Burgos;2337;456;2154;47.12624074;28.67412275;0;
2021-06-09;Palencia;2133;1955;317;47.3057179;29.54011015;0;
2021-06-09;Soria;1296;531;1024;52.13874263;37.40043202;0;
2021-06-09;Valladolid;6559;6365;1622;46.00354557;28.24974215;0;
2021-06-10;Ávila;1757;140;1702;50.40592653;33.49591536;0;
2021-06-10;TotalCyL;31563;13830;20090;49.9240475;31.90677092;1;
2021-06-11;Ávila;1170;592;747;50.89494114;33.85934646;0;
2021-06-11;León;4626;1203;3743;54.46839556;35.17293658;0;
2021-06-11;Salamanca;2830;321;2798;53.37119774;34.9116919;0;
2021-06-11;TotalCyL;21918;13220;12709;50.46064208;32.41689277;5;
2021-06-12;León;42;257;41;54.4780354;35.1933117;0;
2021-06-12;Palencia;0;111;0;49.49569925;30.87992216;0;
2021-06-13;Salamanca;157;84;89;53.40430379;35.94071284;0;
2021-06-13;Segovia;2;2;0;45.10288119;29.49478101;0;
2021-06-14;Burgos;2489;252;2231;50.10289389;29.61191109;0;
2021-06-14;Palencia;683;629;563;49.64976516;31.07141298;0;
2021-06-14;Salamanca;5131;22;5123;54.97031086;35.95924008;0;
2021-06-14;Soria;667;439;327;53.42806354;40.35034427;0;
2021-06-14;Valladolid;5707;88;5590;47.58810638;29.79224007;0;
2021-06-14;Zamora;3174;61;3170;57.84990738;35.43625577;0;
2021-06-15;Ávila;2061;1184;1487;53.27341689;34.5151715;0;
2021-06-15;Soria;1014;505;649;54.14922821;40.89037397;0;
2021-06-15;TotalCyL;30777;10492;23522;52.78126433;33.18288977;2;
2021-06-16;Burgos;3559;1343;2423;51.78889976;30.08192367;0;
2021-06-16;Salamanca;3648;3419;768;55.70319974;38.23171195;0;
2021-06-16;Valladolid;6426;5092;1632;49.00844907;30.74547344;0;
2021-06-17;Burgos;3342;1094;2424;52.47616385;30.32322103;0;
2021-06-17;León;7313;3864;3627;58.22946768;37.1466943;0;
2021-06-17;Soria;827;483;628;55.44417443;41.74429594;0;
2021-06-17;Zamora;2100;2066;61;59.62259948;38.09412151;0;
2021-06-17;TotalCyL;32946;12505;21443;54.19204332;34.36627058;2;
2021-06-18;Salamanca;3506;3595;77;57.25432429;39.69931206;0;
2021-06-18;Segovia;1820;230;1587;48.37045049;31.54197996;0;
2021-06-18;Valladolid;7266;557;7164;51.7342778;30.8518791;1;
2021-06-18;Zamora;1692;1653;20;59.64428916;39.13639881;0;
2021-06-19;Salamanca;112;70;54;57.2713329;39.74790809;0;
2021-06-19;Valladolid;4500;4937;34;51.74714635;31.61016347;0;
2021-06-19;TotalCyL;10533;8090;3554;55.08618667;35.10662996;1;
2021-06-20;Segovia;0;0;0;48.37240517;31.57520948;;
2021-06-20;Zamora;0;94;0;60.86242878;39.18388163;;
2021-06-20;TotalCyL;6803;4835;2118;55.17128353;35.29962195;;
2021-06-21;Ávila;1715;727;980;55.66267506;35.57628882;0;
2021-06-21;Burgos;2079;2008;300;53.78414651;32.91821613;0;
2021-06-21;Soria;800;453;546;56.72224472;42.60946852;0;
2021-06-21;TotalCyL;24851;12312;13846;55.74595873;35.79091226;3;
2021-06-22;Soria;800;464;394;57.17001935;43.09774538;0;
2021-06-22;TotalCyL;37719;19885;18664;56.51141292;36.57047966;3;
2021-06-23;Ávila;1560;1210;349;56.16374061;37.42769434;0;
2021-06-23;Segovia;2441;2243;190;50.15051017;34.45575262;0;
2021-06-23;Soria;872;417;493;57.72692498;43.5308942;0;
2021-06-24;León;4345;2040;2651;62.99965603;40.48843328;0;
2021-06-24;Salamanca;4572;3227;1363;60.06165621;42.57224863;0;
2021-06-24;Segovia;3324;821;2611;51.85173119;35.02326066;0;
2021-06-24;Soria;871;84;834;58.66522659;43.57927186;0;
2021-06-24;TotalCyL;34479;22923;14247;58.00081673;38.07888203;6;
2021-06-25;Burgos;3973;1916;2177;55.69075912;35.28757165;0;
2021-06-25;Valladolid;5241;4341;2169;55.28984018;35.4467213;0;
2021-06-25;TotalCyL;30352;21034;11790;58.48459112;38.92041398;2;
2021-06-26;Segovia;0;35;0;52.13972035;36.56810748;0;
2021-06-26;Soria;781;506;295;59.41114261;44.72570991;0;
2021-06-26;Valladolid;4687;4713;19;55.30405321;36.28663457;0;
2021-06-26;Zamora;1749;1733;1748;65.3375384;43.60681877;1;
2021-06-27;Ávila;1120;1095;11;57.09483458;40.14232799;;
2021-06-27;León;1;2;1;63.88301613;42.08842803;;
2021-06-27;Salamanca;1;0;1;60.18010904;43.57849018;;
2021-06-27;Segovia;1;0;1;52.13972035;36.5726684;;
2021-06-28;Palencia;434;354;369;57.4541077;38.38736036;0;
2021-06-28;Soria;748;677;65;59.57652671;45.85189685;0;
2021-06-28;TotalCyL;27553;20366;8046;59.12294283;40.47366131;1;
2021-06-29;Ávila;1911;1532;425;58.28470672;41.7133905;0;
2021-06-29;Burgos;6587;4458;2144;57.75534741;38.36935552;1;
2021-06-29;Segovia;2401;397;2127;53.82725863;37.89077262;0;
2021-06-29;Valladolid;6790;3539;3280;55.98070869;38.30987863;0;
2021-06-29;Zamora;3150;3163;8;65.95950477;45.66440781;0;
2021-06-30;Ávila;2003;1939;464;58.57202659;42.90135985;0;
2021-06-30;Palencia;431;329;154;57.99864023;40.54428303;2;
2021-06-30;Segovia;3063;1786;1317;54.70556041;39.07530721;1;
2021-06-30;Soria;1173;604;604;60.6127087;47.03208676;0;
2021-06-30;Valladolid;6471;4088;2570;56.48066164;39.06470578;0;
2021-06-30;Zamora;2813;2784;10;65.97591859;47.30930663;0;
2021-06-30;TotalCyL;29762;21879;9110;60.00372455;42.31276394;8;
2021-07-01;Burgos;3947;1803;2160;58.3864113;40.84663777;0;
2021-07-01;Salamanca;3308;1422;2068;63.70878829;46.10882474;0;
2021-07-01;TotalCyL;35260;23736;12763;60.52512028;44.58428222;2;
2021-07-02;Salamanca;3205;2516;791;63.94447904;46.87694574;0;
2021-07-02;Segovia;2690;665;2172;56.88176807;41.31732235;0;
2021-07-02;Soria;957;652;352;61.86827776;49.69623329;0;
2021-07-02;Zamora;1226;1216;372;66.23267756;50.7990011;0;
2021-07-02;TotalCyL;28534;23692;9031;60.9036301;45.55638231;2;
2021-07-03;Ávila;1377;673;744;60.67713619;46.3713974;0;
2021-07-03;Burgos;4900;3250;1695;59.603523;42.33692157;0;
2021-07-03;Segovia;0;119;0;56.90913356;41.41114687;0;
2021-07-03;Zamora;0;2;0;66.23384998;50.80193214;0;
2021-07-04;León;6;1;5;64.29731026;49.7656861;;
2021-07-04;Salamanca;1;0;1;63.94478276;46.8957767;;
2021-07-04;TotalCyL;3998;925;3384;61.1553715;45.97881848;;
2021-07-05;Ávila;2750;1815;917;61.26826669;47.58156586;0;
2021-07-05;Burgos;5403;5457;142;60.54354816;43.87949112;1;
2021-07-05;Palencia;428;338;87;60.29715384;45.73012893;0;
2021-07-06;Palencia;2554;2511;44;60.34019249;47.29885667;0;
2021-07-06;Segovia;2143;1279;1090;58.45463193;43.20097995;0;
2021-07-07;Burgos;2002;263;1791;61.15755627;45.08877394;0;
2021-07-07;León;7750;7597;100;64.44782326;53.46563287;0;
2021-07-07;Salamanca;5324;5461;41;64.96135097;50.46394023;0;
2021-07-07;TotalCyL;34376;26108;9028;62.14413187;49.20427338;3;
2021-07-08;TotalCyL;42322;33251;10199;62.56982494;50.57095901;5;
2021-07-09;Palencia;4485;4620;162;63.57370525;51.60646453;0;
2021-07-09;Valladolid;8068;7998;226;59.21417308;49.37088134;0;
2021-07-09;Zamora;1377;1138;434;67.34412737;56.50749173;1;
2021-07-09;TotalCyL;30090;26783;6825;62.85037734;51.66986928;3;
2021-07-10;Soria;383;31;371;63.63349984;54.39561676;0;
2021-07-10;Valladolid;3065;2965;3028;59.79959627;49.94228357;0;
2021-07-10;Zamora;1915;1917;12;67.36112739;57.62070017;0;
2021-07-11;Ávila;812;807;8;63.24335295;52.65755023;0;
2021-07-11;Valladolid;1;40;1;59.79998041;49.94939009;0;
2021-07-12;León;5565;2525;3032;65.62541764;57.04420525;0;
2021-07-12;Salamanca;2809;2791;27;65.77746055;55.12126228;0;
2021-07-12;Segovia;3067;2568;481;60.77874353;48.12155488;0;
2021-07-12;Zamora;1723;30;1693;68.34009426;57.65001055;0;
2021-07-13;Ávila;2299;427;1875;64.45542419;54.11571443;0;
2021-07-13;León;6055;6056;102;65.66551062;58.36683544;0;
2021-07-13;Salamanca;5354;4522;827;66.02378168;56.50199699;0;
2021-07-13;Soria;1132;599;567;64.58417713;55.77944287;0;
2021-07-13;Zamora;3020;3083;36;68.37292189;59.40218538;0;
2021-07-13;TotalCyL;32429;23238;11781;63.98093797;54.44132116;1;
2021-07-14;Ávila;2354;2243;326;64.69517455;55.54597118;0;
2021-07-14;Burgos;7030;3842;3206;63.26520341;53.22829582;0;
2021-07-14;Zamora;2330;2304;94;68.44092199;60.75222173;0;
2021-07-14;TotalCyL;39211;28256;13867;64.5492664;55.59067158;4;
2021-07-15;Ávila;2755;2282;511;65.01801299;57.0770753;0;
2021-07-15;Salamanca;3573;1415;2172;66.73328372;58.59344865;0;
2021-07-15;Zamora;2959;2889;87;68.50306;62.75119;0;
2021-07-16;Salamanca;2254;514;2017;67.36138742;58.7568528;0;
2021-07-16;Valladolid;8077;4324;4118;63.96977618;55.13368892;0;
2021-07-16;Zamora;1891;1313;678;68.91692264;63.52908763;0;
2021-07-17;León;11;245;1;66.36965728;62.16778146;0;
2021-07-17;Segovia;0;195;0;63.84823884;51.68167425;0;
2021-07-17;Valladolid;1;455;1;63.97016032;55.16153877;0;
2021-07-18;Burgos;6013;199;5859;65.93988536;55.46707675;;
2021-07-18;Soria;390;20;382;65.96462805;59.01174565;;
2021-07-19;León;3878;147;3730;67.19539741;62.21116075;0;
2021-07-19;Palencia;287;173;105;66.48848248;55.15996033;0;
2021-07-19;Soria;353;115;288;66.29314612;59.13662751;0;
2021-07-20;Ávila;1944;429;1522;66.8313629;58.98492998;0;
2021-07-20;León;3775;734;3343;67.9527823;62.35575838;0;
2021-07-20;Segovia;1951;1374;836;65.1656915;52.98870196;0;
2021-07-20;Valladolid;6400;869;6258;66.32683439;55.35456709;0;
2021-07-20;TotalCyL;28583;11245;18938;67.22781323;58.62209061;1;
2021-07-21;Burgos;5907;479;5723;68.81783867;55.79029778;0;
2021-07-21;Salamanca;4518;294;4417;69.08320552;61.4830901;0;
2021-07-21;Zamora;1585;184;1577;71.04837386;64.50922691;0;
2021-07-22;TotalCyL;32110;22151;12632;68.57449817;59.89520309;3;
2021-07-23;Palencia;2306;197;2229;68.69031506;59.73453259;0;
2021-07-23;Segovia;2252;1841;413;66.29223732;56.38593153;0;
2021-07-23;Zamora;798;851;114;71.91596126;65.03740005;0;
2021-07-24;Burgos;2455;2448;17;69.74891654;57.77519922;0;
2021-07-24;Salamanca;1074;1167;81;69.96886817;62.6442315;0;
2021-07-24;TotalCyL;4476;5701;278;69.06854431;60.53714574;2;
2021-07-25;Ávila;2;23;0;69.07537548;61.06149787;0;
2021-07-25;Burgos;3200;3200;467;69.88116874;58.66098141;1;
2021-07-25;León;4;2;2;70.13752111;63.50596684;0;
2021-07-25;Valladolid;0;0;0;67.34229779;58.10862981;0;
2021-07-26;León;4633;129;4514;71.11859416;63.54912705;0;
2021-07-26;Zamora;879;857;18;71.93647853;65.53684902;1;
2021-07-26;TotalCyL;17960;8871;9118;69.46814045;61.04797743;2;
2021-07-27;Burgos;4735;2124;2644;70.64001118;59.36306445;0;
2021-07-27;Palencia;1383;141;1322;69.61782923;59.99837825;1;
2021-07-27;TotalCyL;24518;7241;18859;70.24908577;61.32293465;4;
2021-07-28;Zamora;2210;97;2155;73.20268718;65.62478017;0;
2021-07-29;Burgos;2858;258;2624;71.40724172;59.94212219;0;
2021-07-29;Soria;749;304;471;68.69965348;62.34755412;0;
2021-07-29;Zamora;1823;392;1704;74.17227472;65.75550449;0;
2021-07-29;TotalCyL;20663;10206;12643;71.38432297;62.20062649;3;
2021-07-30;Burgos;2744;596;2515;72.09925905;60.02292744;;
2021-07-30;Palencia;1066;1119;78;70.29023023;63.20195109;;
2021-07-30;Salamanca;1688;601;1367;72.60824006;64.60295525;;
2021-07-30;Segovia;1515;715;1106;69.48422575;60.09004548;;
2021-07-30;Zamora;1798;578;1422;74.99355172;66.02340141;;
2021-07-31;Ávila;0;46;0;71.39169373;62.85581997;0;
2021-07-31;León;3;453;0;74.13214033;64.30870281;0;
2021-07-31;Salamanca;5;168;1;72.61066987;64.64638795;0;
2021-07-31;Valladolid;0;742;0;70.96412362;60.3314325;0;
2021-08-01;León;54;50;3;74.56987681;64.72803595;0;
2021-08-01;Segovia;0;0;0;70.17553004;60.52202922;0;
2021-08-01;TotalCyL;197;380;84;72.63572281;62.85551322;1;
2021-08-02;León;3683;1743;1928;74.56987681;64.72803595;0;
2021-08-02;Salamanca;1898;46;1869;73.20232653;64.68253125;0;
2021-08-02;Zamora;1525;1484;29;75.03341384;66.89157502;1;
2021-08-03;Ávila;1985;1591;383;71.68028212;63.8928354;0;
2021-08-03;Burgos;1484;377;1201;72.9053544;61.03285335;0;
2021-08-03;Palencia;2003;119;1964;71.62567599;63.54626032;0;
2021-08-03;Salamanca;4291;3293;1195;73.60354751;65.67723124;1;
2021-08-04;Ávila;1622;349;1343;72.54287599;64.22835904;0;
2021-08-04;Palencia;2258;1517;1069;72.30431447;64.88232983;0;
2021-08-04;Segovia;1807;1696;239;71.01669295;62.49625353;0;
2021-08-05;Soria;765;371;452;70.58075694;64.81031457;0;
2021-08-06;Salamanca;1939;1944;94;74.88648271;67.23078559;0;
2021-08-07;Ávila;0;64;0;73.64585448;65.59582403;0;
2021-08-07;Burgos;754;744;55;73.89458968;63.64098979;1;
2021-08-08;Burgos;5088;4634;461;74.02656228;64.92520621;;
2021-08-08;Salamanca;1;303;1;75.68011663;67.32159942;;
2021-08-08;Segovia;0;0;0;71.92692112;63.58305425;;
2021-08-08;TotalCyL;5220;5017;516;74.98924807;65.59852989;;
2021-08-09;Ávila;1103;47;1056;74.3130962;65.6376852;0;
2021-08-09;Salamanca;2054;592;2020;76.3103464;67.51446491;0;
2021-08-09;Segovia;2010;988;1016;72.59867864;64.21962757;0;
2021-08-09;Zamora;2207;19;2188;79.5876615;68.64492227;0;
2021-08-10;Burgos;3122;2819;379;74.26841885;66.06766392;;
2021-08-10;León;2926;2872;57;76.62688771;67.82724526;;
2021-08-10;TotalCyL;24337;16615;8909;75.69900097;66.79865448;;
2021-08-11;Segovia;1001;1174;126;73.66462946;65.18393516;0;
2021-08-11;Soria;885;107;835;73.49579227;65.7182395;0;
2021-08-11;Valladolid;10724;402;10526;77.52651018;66.28534771;0;
2021-08-12;Salamanca;4761;1242;3615;78.6037753;69.48867864;0;
2021-08-12;Segovia;2204;660;1556;74.6966992;65.65436089;0;
2021-08-12;Soria;1175;284;974;74.58822735;66.03775708;0;
2021-08-13;Palencia;1920;2061;62;75.86092901;68.85436094;0;
2021-08-13;Soria;776;342;567;75.24076324;66.41690293;0;
2021-08-13;Zamora;1814;108;1739;82.32701011;70.89127019;0;
2021-08-14;Ávila;1;53;0;76.12264055;68.31236046;0;
2021-08-14;Burgos;0;259;0;76.08695652;67.72906473;0;
2021-08-14;Segovia;0;89;0;75.29939144;66.02965897;0;
2021-08-14;Valladolid;0;65;0;78.78205855;67.25721167;0;
2021-08-15;Burgos;3;2;1;76.08863414;67.74164686;0;
2021-08-15;Salamanca;1;0;1;79.07849778;70.09734392;0;
2021-08-15;Soria;1;0;1;75.24076324;66.49228208;0;
2021-08-15;TotalCyL;97;66;34;77.67330656;68.49232416;1;
2021-08-16;Ávila;0;0;0;76.12327481;68.35295312;0;
2021-08-16;Soria;1;1;0;75.23963818;66.49228208;0;
2021-08-16;TotalCyL;1216;1070;131;77.67581186;68.53065533;2;
2021-08-17;Burgos;3575;2421;1148;76.42248008;68.39899343;0;
2021-08-17;Salamanca;1878;1762;167;79.1510881;70.67745904;0;
2021-08-17;Zamora;2176;1804;362;82.60135531;71.95875443;0;
2021-08-18;Burgos;4898;305;4705;77.72906473;68.66209982;0;
2021-08-18;León;5053;4847;197;77.42699463;71.41918197;0;
2021-08-18;Soria;1196;307;928;76.38045092;67.77035237;0;
2021-08-19;Ávila;1671;1202;526;77.80279582;70.51324335;0;
2021-08-19;León;3314;3046;353;77.51024781;72.08323566;0;
2021-08-20;Burgos;2139;2022;147;77.8300014;70.58241297;0;
2021-08-20;Soria;1115;247;937;78.03429189;68.72778003;0;
2021-08-20;TotalCyL;20033;12492;8201;79.10842876;71.1405568;1;
2021-08-21;Salamanca;3432;172;3385;81.67474069;71.64300141;;
2021-08-21;Segovia;0;104;0;77.59483444;69.03790771;;
2021-08-21;Zamora;0;2;0;82.7068727;74.80713767;;
2021-08-22;Ávila;0;0;0;78.78907043;70.62614167;0;
2021-08-22;León;0;0;0;78.12478776;72.64913822;0;
2021-08-22;Soria;0;92;0;78.94334188;68.94491697;0;
2021-08-22;Valladolid;3;1;3;80.36585108;70.2283112;0;
2021-08-23;León;3999;3213;769;78.29720948;73.36270564;0;
2021-08-23;Segovia;980;885;92;77.67953713;69.60671888;0;
2021-08-23;Soria;492;180;311;79.2999865;69.14405292;0;
2021-08-23;Valladolid;3331;3235;88;80.39120405;70.85522108;0;
2021-08-23;Zamora;0;0;0;82.70980374;74.81593078;0;
2021-08-24;Burgos;2394;1479;1115;78.6134489;71.34489026;1;
2021-08-24;Palencia;3161;1683;1502;77.03045764;71.33438539;0;
2021-08-25;Ávila;1330;1233;219;81.10602293;71.65364319;0;
2021-08-25;Burgos;389;341;180;78.68083322;71.42150147;1;
2021-08-25;Palencia;1731;1188;890;77.57998016;71.89326414;0;
2021-08-25;Salamanca;3295;2703;794;82.90634634;73.71106623;0;
2021-08-25;Soria;621;448;205;79.82876558;69.93047118;0;
2021-08-26;Burgos;219;189;74;78.71634279;71.4712708;0;
2021-08-26;Segovia;1089;1055;101;78.02812129;70.99323682;0;
2021-08-27;Ávila;1195;781;470;81.83986198;72.79848285;1;
2021-08-27;Burgos;436;183;273;78.79882567;71.52942821;0;
2021-08-27;Soria;442;486;19;80.09653031;70.92502588;0;
2021-08-28;Palencia;0;304;0;80.78168175;72.03173633;0;
2021-08-28;Zamora;1;11;0;82.92494197;76.58803667;0;
2021-08-28;TotalCyL;2824;1166;2662;80.99312795;73.37716782;2;
2021-08-29;León;0;0;0;79.90706316;74.94232526;;
2021-08-29;Segovia;0;0;0;78.17146431;71.07859107;;
2021-08-29;Valladolid;1;0;1;81.63177112;73.17367363;;
2021-08-30;Ávila;706;61;644;82.25276537;72.86761721;0;
2021-08-30;Palencia;98;48;50;80.82534415;72.06978499;0;
2021-08-30;Segovia;902;824;77;78.22424061;71.61743051;0;
2021-08-30;Soria;730;713;19;80.13365735;71.76207191;0;
2021-08-31;Ávila;413;281;191;82.38025167;73.0223767;0;
2021-08-31;Burgos;549;453;157;78.93862715;71.89067524;0;
2021-08-31;Salamanca;3326;3032;291;84.27037616;75.9112515;0;
2021-08-31;TotalCyL;13845;11554;2977;81.32098886;74.1011592;4;
2021-09-01;León;2399;677;2061;81.15301278;75.70146285;0;
2021-09-02;Palencia;1;25;0;80.95196512;74.15871907;0;
2021-09-02;Salamanca;2599;2598;141;84.59202114;77.04293156;0;
2021-09-02;Segovia;767;678;123;78.47639401;72.93032226;0;
2021-09-02;Valladolid;5347;5307;112;82.1086759;75.08186898;0;
2021-09-02;TotalCyL;16184;15795;1117;81.55055831;75.30817339;3;
2021-09-03;Ávila;662;433;252;82.65171504;74.7481987;0;
